資料年月,縣市,燃料別,車種類別,數量
201907,臺北市,汽油/LPG,大客車,0
201907,臺北市,汽油/LPG,大貨車,0
201907,臺北市,汽油/LPG,小客車,0
201907,臺北市,汽油/LPG,小貨車,0
201907,臺北市,汽油/LPG,特種車,0
201907,臺北市,汽油/LPG,機車重型,0
201907,臺北市,汽油/LPG,機車輕型,0
201907,臺北市,汽油/電能,大客車,0
201907,臺北市,汽油/電能,大貨車,0
201907,臺北市,汽油/電能,小客車,86
201907,臺北市,汽油/電能,小貨車,0
201907,臺北市,汽油/電能,特種車,0
201907,臺北市,汽油/電能,機車重型,0
201907,臺北市,汽油/電能,機車輕型,0
201907,臺北市,柴油,大客車,20
201907,臺北市,柴油,大貨車,94
201907,臺北市,柴油,小客車,198
201907,臺北市,柴油,小貨車,402
201907,臺北市,柴油,特種車,50
201907,臺北市,柴油,機車重型,0
201907,臺北市,柴油,機車輕型,0
201907,臺北市,柴油(油電),大客車,0
201907,臺北市,柴油(油電),大貨車,0
201907,臺北市,柴油(油電),小客車,0
201907,臺北市,柴油(油電),小貨車,0
201907,臺北市,柴油(油電),特種車,0
201907,臺北市,柴油(油電),機車重型,0
201907,臺北市,柴油(油電),機車輕型,0
201907,臺北市,柴油/電能,大客車,0
201907,臺北市,柴油/電能,大貨車,0
201907,臺北市,柴油/電能,小客車,0
201907,臺北市,柴油/電能,小貨車,0
201907,臺北市,柴油/電能,特種車,0
201907,臺北市,柴油/電能,機車重型,0
201907,臺北市,柴油/電能,機車輕型,0
201907,臺北市,液化石油氣,大客車,0
201907,臺北市,液化石油氣,大貨車,0
201907,臺北市,液化石油氣,小客車,0
201907,臺北市,液化石油氣,小貨車,0
201907,臺北市,液化石油氣,特種車,0
201907,臺北市,液化石油氣,機車重型,0
201907,臺北市,液化石油氣,機車輕型,0
201907,臺北市,電能,大客車,0
201907,臺北市,電能,大貨車,0
201907,臺北市,電能,小客車,25
201907,臺北市,電能,小貨車,0
201907,臺北市,電能,特種車,0
201907,臺北市,電能,機車重型,932
201907,臺北市,電能,機車輕型,338
201907,臺北市,電能(增程),大客車,0
201907,臺北市,電能(增程),大貨車,0
201907,臺北市,電能(增程),小客車,1
201907,臺北市,電能(增程),小貨車,0
201907,臺北市,電能(增程),特種車,0
201907,臺北市,電能(增程),機車重型,0
201907,臺北市,電能(增程),機車輕型,0
201907,臺北市,電能/汽油,大客車,0
201907,臺北市,電能/汽油,大貨車,0
201907,臺北市,電能/汽油,小客車,12
201907,臺北市,電能/汽油,小貨車,0
201907,臺北市,電能/汽油,特種車,0
201907,臺北市,電能/汽油,機車重型,0
201907,臺北市,電能/汽油,機車輕型,0
201907,臺北市,電能/柴油,大客車,0
201907,臺北市,電能/柴油,大貨車,0
201907,臺北市,電能/柴油,小客車,0
201907,臺北市,電能/柴油,小貨車,0
201907,臺北市,電能/柴油,特種車,0
201907,臺北市,電能/柴油,機車重型,0
201907,臺北市,電能/柴油,機車輕型,0
201907,臺北市,總計,大客車,20
201907,臺北市,總計,大貨車,94
201907,臺北市,總計,小客車,6993
201907,臺北市,總計,小貨車,798
201907,臺北市,總計,特種車,252
201907,臺北市,總計,機車重型,5518
201907,臺北市,總計,機車輕型,338
201908,臺北市,汽油,大客車,0
201908,臺北市,汽油,大貨車,0
201908,臺北市,汽油,小客車,3037
201908,臺北市,汽油,小貨車,185
201908,臺北市,汽油,特種車,30
201908,臺北市,汽油,機車重型,3548
201908,臺北市,汽油,機車輕型,0
201908,臺北市,汽油(油電),大客車,0
201908,臺北市,汽油(油電),大貨車,0
201908,臺北市,汽油(油電),小客車,220
201908,臺北市,汽油(油電),小貨車,0
201908,臺北市,汽油(油電),特種車,0
201908,臺北市,汽油(油電),機車重型,0
201908,臺北市,汽油(油電),機車輕型,0
201908,臺北市,汽油/LPG,大客車,0
201908,臺北市,汽油/LPG,大貨車,0
201908,臺北市,汽油/LPG,小客車,0
201908,臺北市,汽油/LPG,小貨車,0
201908,臺北市,汽油/LPG,特種車,0
201908,臺北市,汽油/LPG,機車重型,0
201908,臺北市,汽油/LPG,機車輕型,0
201908,臺北市,汽油/電能,大客車,0
201908,臺北市,汽油/電能,大貨車,0
201908,臺北市,汽油/電能,小客車,44
201908,臺北市,汽油/電能,小貨車,0
201908,臺北市,汽油/電能,特種車,1
201908,臺北市,汽油/電能,機車重型,0
201908,臺北市,汽油/電能,機車輕型,0
201908,臺北市,柴油,大客車,31
201908,臺北市,柴油,大貨車,54
201908,臺北市,柴油,小客車,115
201908,臺北市,柴油,小貨車,281
201908,臺北市,柴油,特種車,16
201908,臺北市,柴油,機車重型,0
201908,臺北市,柴油,機車輕型,0
201908,臺北市,柴油(油電),大客車,0
201908,臺北市,柴油(油電),大貨車,0
201908,臺北市,柴油(油電),小客車,0
201908,臺北市,柴油(油電),小貨車,0
201908,臺北市,柴油(油電),特種車,0
201908,臺北市,柴油(油電),機車重型,0
201908,臺北市,柴油(油電),機車輕型,0
201908,臺北市,柴油/電能,大客車,0
201908,臺北市,柴油/電能,大貨車,0
201908,臺北市,柴油/電能,小客車,0
201908,臺北市,柴油/電能,小貨車,0
201908,臺北市,柴油/電能,特種車,0
201908,臺北市,柴油/電能,機車重型,0
201908,臺北市,柴油/電能,機車輕型,0
201908,臺北市,液化石油氣,大客車,0
201908,臺北市,液化石油氣,大貨車,0
201908,臺北市,液化石油氣,小客車,0
201908,臺北市,液化石油氣,小貨車,0
201908,臺北市,液化石油氣,特種車,0
201908,臺北市,液化石油氣,機車重型,0
201908,臺北市,液化石油氣,機車輕型,0
201908,臺北市,電能,大客車,0
201908,臺北市,電能,大貨車,0
201908,臺北市,電能,小客車,23
201908,臺北市,電能,小貨車,0
201908,臺北市,電能,特種車,0
201908,臺北市,電能,機車重型,1015
201908,臺北市,電能,機車輕型,54
201908,臺北市,電能(增程),大客車,0
201908,臺北市,電能(增程),大貨車,0
201908,臺北市,電能(增程),小客車,2
201908,臺北市,電能(增程),小貨車,0
201908,臺北市,電能(增程),特種車,0
201908,臺北市,電能(增程),機車重型,0
201908,臺北市,電能(增程),機車輕型,0
201908,臺北市,電能/汽油,大客車,0
201908,臺北市,電能/汽油,大貨車,0
201908,臺北市,電能/汽油,小客車,6
201908,臺北市,電能/汽油,小貨車,0
201908,臺北市,電能/汽油,特種車,0
201908,臺北市,電能/汽油,機車重型,0
201908,臺北市,電能/汽油,機車輕型,0
201908,臺北市,電能/柴油,大客車,0
201908,臺北市,電能/柴油,大貨車,0
201908,臺北市,電能/柴油,小客車,0
201908,臺北市,電能/柴油,小貨車,0
201908,臺北市,電能/柴油,特種車,0
201908,臺北市,電能/柴油,機車重型,0
201908,臺北市,電能/柴油,機車輕型,0
201908,臺北市,總計,大客車,31
201908,臺北市,總計,大貨車,54
201908,臺北市,總計,小客車,3447
201908,臺北市,總計,小貨車,466
201908,臺北市,總計,特種車,47
201908,臺北市,總計,機車重型,4563
201908,臺北市,總計,機車輕型,54
201909,臺北市,汽油,大客車,0
201909,臺北市,汽油,大貨車,0
201909,臺北市,汽油,小客車,3614
201909,臺北市,汽油,小貨車,210
201909,臺北市,汽油,特種車,100
201909,臺北市,汽油,機車重型,4074
201909,臺北市,汽油,機車輕型,0
201909,臺北市,汽油(油電),大客車,0
201909,臺北市,汽油(油電),大貨車,0
201909,臺北市,汽油(油電),小客車,347
201909,臺北市,汽油(油電),小貨車,0
201909,臺北市,汽油(油電),特種車,1
201909,臺北市,汽油(油電),機車重型,0
201909,臺北市,汽油(油電),機車輕型,0
201909,臺北市,汽油/LPG,大客車,0
201909,臺北市,汽油/LPG,大貨車,0
201909,臺北市,汽油/LPG,小客車,0
201909,臺北市,汽油/LPG,小貨車,0
201909,臺北市,汽油/LPG,特種車,0
201909,臺北市,汽油/LPG,機車重型,0
201909,臺北市,汽油/LPG,機車輕型,0
201909,臺北市,汽油/電能,大客車,0
201909,臺北市,汽油/電能,大貨車,0
201909,臺北市,汽油/電能,小客車,106
201909,臺北市,汽油/電能,小貨車,0
201909,臺北市,汽油/電能,特種車,0
201909,臺北市,汽油/電能,機車重型,0
201909,臺北市,汽油/電能,機車輕型,0
201909,臺北市,柴油,大客車,28
201909,臺北市,柴油,大貨車,41
201909,臺北市,柴油,小客車,165
201909,臺北市,柴油,小貨車,253
201909,臺北市,柴油,特種車,44
201909,臺北市,柴油,機車重型,0
201909,臺北市,柴油,機車輕型,0
201909,臺北市,柴油(油電),大客車,0
201909,臺北市,柴油(油電),大貨車,0
201909,臺北市,柴油(油電),小客車,2
201909,臺北市,柴油(油電),小貨車,0
201909,臺北市,柴油(油電),特種車,4
201909,臺北市,柴油(油電),機車重型,0
201909,臺北市,柴油(油電),機車輕型,0
201909,臺北市,柴油/電能,大客車,0
201909,臺北市,柴油/電能,大貨車,0
201909,臺北市,柴油/電能,小客車,0
201909,臺北市,柴油/電能,小貨車,0
201909,臺北市,柴油/電能,特種車,0
201909,臺北市,柴油/電能,機車重型,0
201909,臺北市,柴油/電能,機車輕型,0
201909,臺北市,液化石油氣,大客車,0
201909,臺北市,液化石油氣,大貨車,0
201909,臺北市,液化石油氣,小客車,0
201909,臺北市,液化石油氣,小貨車,0
201909,臺北市,液化石油氣,特種車,0
201909,臺北市,液化石油氣,機車重型,0
201909,臺北市,液化石油氣,機車輕型,0
201909,臺北市,電能,大客車,0
201909,臺北市,電能,大貨車,0
201909,臺北市,電能,小客車,235
201909,臺北市,電能,小貨車,0
201909,臺北市,電能,特種車,0
201909,臺北市,電能,機車重型,799
201909,臺北市,電能,機車輕型,707
201909,臺北市,電能(增程),大客車,0
201909,臺北市,電能(增程),大貨車,0
201909,臺北市,電能(增程),小客車,0
201909,臺北市,電能(增程),小貨車,0
201909,臺北市,電能(增程),特種車,0
201909,臺北市,電能(增程),機車重型,0
201909,臺北市,電能(增程),機車輕型,0
201909,臺北市,電能/汽油,大客車,0
201909,臺北市,電能/汽油,大貨車,0
201909,臺北市,電能/汽油,小客車,9
201909,臺北市,電能/汽油,小貨車,0
201909,臺北市,電能/汽油,特種車,0
201909,臺北市,電能/汽油,機車重型,0
201909,臺北市,電能/汽油,機車輕型,0
201909,臺北市,電能/柴油,大客車,0
201909,臺北市,電能/柴油,大貨車,0
201909,臺北市,電能/柴油,小客車,0
201909,臺北市,電能/柴油,小貨車,0
201909,臺北市,電能/柴油,特種車,0
201909,臺北市,電能/柴油,機車重型,0
201909,臺北市,電能/柴油,機車輕型,0
201909,臺北市,總計,大客車,28
201909,臺北市,總計,大貨車,41
201909,臺北市,總計,小客車,4478
201909,臺北市,總計,小貨車,463
201909,臺北市,總計,特種車,149
201909,臺北市,總計,機車重型,4873
201909,臺北市,總計,機車輕型,707
201910,臺北市,汽油,大客車,0
201910,臺北市,汽油,大貨車,0
201910,臺北市,汽油,小客車,5393
201910,臺北市,汽油,小貨車,378
201910,臺北市,汽油,特種車,93
201910,臺北市,汽油,機車重型,3915
201910,臺北市,汽油,機車輕型,0
201910,臺北市,汽油(油電),大客車,0
201910,臺北市,汽油(油電),大貨車,0
201910,臺北市,汽油(油電),小客車,679
201910,臺北市,汽油(油電),小貨車,0
201910,臺北市,汽油(油電),特種車,1
201910,臺北市,汽油(油電),機車重型,0
201910,臺北市,汽油(油電),機車輕型,0
201910,臺北市,汽油/LPG,大客車,0
201910,臺北市,汽油/LPG,大貨車,0
201910,臺北市,汽油/LPG,小客車,0
201910,臺北市,汽油/LPG,小貨車,0
201910,臺北市,汽油/LPG,特種車,0
201910,臺北市,汽油/LPG,機車重型,0
201910,臺北市,汽油/LPG,機車輕型,0
201910,臺北市,汽油/電能,大客車,0
201910,臺北市,汽油/電能,大貨車,0
201910,臺北市,汽油/電能,小客車,158
201910,臺北市,汽油/電能,小貨車,0
201910,臺北市,汽油/電能,特種車,0
201910,臺北市,汽油/電能,機車重型,0
201910,臺北市,汽油/電能,機車輕型,0
201910,臺北市,柴油,大客車,23
201910,臺北市,柴油,大貨車,82
201910,臺北市,柴油,小客車,268
201910,臺北市,柴油,小貨車,331
201910,臺北市,柴油,特種車,46
201910,臺北市,柴油,機車重型,0
201910,臺北市,柴油,機車輕型,0
201910,臺北市,柴油(油電),大客車,0
201910,臺北市,柴油(油電),大貨車,0
201910,臺北市,柴油(油電),小客車,2
201910,臺北市,柴油(油電),小貨車,0
201910,臺北市,柴油(油電),特種車,0
201910,臺北市,柴油(油電),機車重型,0
201910,臺北市,柴油(油電),機車輕型,0
201910,臺北市,柴油/電能,大客車,0
201910,臺北市,柴油/電能,大貨車,0
201910,臺北市,柴油/電能,小客車,5
201910,臺北市,柴油/電能,小貨車,0
201910,臺北市,柴油/電能,特種車,0
201910,臺北市,柴油/電能,機車重型,0
201910,臺北市,柴油/電能,機車輕型,0
201910,臺北市,液化石油氣,大客車,0
201910,臺北市,液化石油氣,大貨車,0
201910,臺北市,液化石油氣,小客車,0
201910,臺北市,液化石油氣,小貨車,0
201910,臺北市,液化石油氣,特種車,0
201910,臺北市,液化石油氣,機車重型,0
201910,臺北市,液化石油氣,機車輕型,0
201910,臺北市,電能,大客車,0
201910,臺北市,電能,大貨車,0
201910,臺北市,電能,小客車,65
201910,臺北市,電能,小貨車,0
201910,臺北市,電能,特種車,0
201910,臺北市,電能,機車重型,1073
201910,臺北市,電能,機車輕型,1564
201910,臺北市,電能(增程),大客車,0
201910,臺北市,電能(增程),大貨車,0
201910,臺北市,電能(增程),小客車,1
201910,臺北市,電能(增程),小貨車,0
201910,臺北市,電能(增程),特種車,0
201910,臺北市,電能(增程),機車重型,0
201910,臺北市,電能(增程),機車輕型,0
201910,臺北市,電能/汽油,大客車,0
201910,臺北市,電能/汽油,大貨車,0
201910,臺北市,電能/汽油,小客車,12
201910,臺北市,電能/汽油,小貨車,0
201910,臺北市,電能/汽油,特種車,0
201910,臺北市,電能/汽油,機車重型,0
201910,臺北市,電能/汽油,機車輕型,0
201910,臺北市,電能/柴油,大客車,0
201910,臺北市,電能/柴油,大貨車,0
201910,臺北市,電能/柴油,小客車,0
201910,臺北市,電能/柴油,小貨車,0
201910,臺北市,電能/柴油,特種車,0
201910,臺北市,電能/柴油,機車重型,0
201910,臺北市,電能/柴油,機車輕型,0
201910,臺北市,總計,大客車,23
201910,臺北市,總計,大貨車,82
201910,臺北市,總計,小客車,6583
201910,臺北市,總計,小貨車,709
201910,臺北市,總計,特種車,140
201910,臺北市,總計,機車重型,4988
201910,臺北市,總計,機車輕型,1564
201911,臺北市,汽油,大客車,0
201911,臺北市,汽油,大貨車,0
201911,臺北市,汽油,小客車,4810
201911,臺北市,汽油,小貨車,286
201911,臺北市,汽油,特種車,36
201911,臺北市,汽油,機車重型,3221
201911,臺北市,汽油,機車輕型,0
201911,臺北市,汽油(油電),大客車,0
201911,臺北市,汽油(油電),大貨車,0
201911,臺北市,汽油(油電),小客車,612
201911,臺北市,汽油(油電),小貨車,0
201911,臺北市,汽油(油電),特種車,0
201911,臺北市,汽油(油電),機車重型,0
201911,臺北市,汽油(油電),機車輕型,0
201911,臺北市,汽油/LPG,大客車,0
201911,臺北市,汽油/LPG,大貨車,0
201911,臺北市,汽油/LPG,小客車,0
201911,臺北市,汽油/LPG,小貨車,0
201911,臺北市,汽油/LPG,特種車,0
201911,臺北市,汽油/LPG,機車重型,0
201911,臺北市,汽油/LPG,機車輕型,0
201911,臺北市,汽油/電能,大客車,0
201911,臺北市,汽油/電能,大貨車,0
201911,臺北市,汽油/電能,小客車,87
201911,臺北市,汽油/電能,小貨車,0
201911,臺北市,汽油/電能,特種車,0
201911,臺北市,汽油/電能,機車重型,0
201911,臺北市,汽油/電能,機車輕型,0
201911,臺北市,柴油,大客車,19
201911,臺北市,柴油,大貨車,66
201911,臺北市,柴油,小客車,294
201911,臺北市,柴油,小貨車,306
201911,臺北市,柴油,特種車,23
201911,臺北市,柴油,機車重型,0
201911,臺北市,柴油,機車輕型,0
201911,臺北市,柴油(油電),大客車,0
201911,臺北市,柴油(油電),大貨車,0
201911,臺北市,柴油(油電),小客車,1
201911,臺北市,柴油(油電),小貨車,0
201911,臺北市,柴油(油電),特種車,0
201911,臺北市,柴油(油電),機車重型,0
201911,臺北市,柴油(油電),機車輕型,0
201911,臺北市,柴油/電能,大客車,0
201911,臺北市,柴油/電能,大貨車,0
201911,臺北市,柴油/電能,小客車,1
201911,臺北市,柴油/電能,小貨車,0
201911,臺北市,柴油/電能,特種車,0
201911,臺北市,柴油/電能,機車重型,0
201911,臺北市,柴油/電能,機車輕型,0
201911,臺北市,液化石油氣,大客車,0
201911,臺北市,液化石油氣,大貨車,0
201911,臺北市,液化石油氣,小客車,0
201911,臺北市,液化石油氣,小貨車,0
201911,臺北市,液化石油氣,特種車,0
201911,臺北市,液化石油氣,機車重型,0
201911,臺北市,液化石油氣,機車輕型,0
201911,臺北市,電能,大客車,0
201911,臺北市,電能,大貨車,0
201911,臺北市,電能,小客車,192
201911,臺北市,電能,小貨車,0
201911,臺北市,電能,特種車,0
201911,臺北市,電能,機車重型,1142
201911,臺北市,電能,機車輕型,4424
201911,臺北市,電能(增程),大客車,0
201911,臺北市,電能(增程),大貨車,0
201911,臺北市,電能(增程),小客車,2
201911,臺北市,電能(增程),小貨車,0
201911,臺北市,電能(增程),特種車,0
201911,臺北市,電能(增程),機車重型,0
201911,臺北市,電能(增程),機車輕型,0
201911,臺北市,電能/汽油,大客車,0
201911,臺北市,電能/汽油,大貨車,0
201911,臺北市,電能/汽油,小客車,13
201911,臺北市,電能/汽油,小貨車,0
201911,臺北市,電能/汽油,特種車,0
201911,臺北市,電能/汽油,機車重型,0
201911,臺北市,電能/汽油,機車輕型,0
201911,臺北市,電能/柴油,大客車,0
201911,臺北市,電能/柴油,大貨車,0
201911,臺北市,電能/柴油,小客車,0
201911,臺北市,電能/柴油,小貨車,0
201911,臺北市,電能/柴油,特種車,0
201911,臺北市,電能/柴油,機車重型,0
201911,臺北市,電能/柴油,機車輕型,0
201911,臺北市,總計,大客車,19
201911,臺北市,總計,大貨車,66
201911,臺北市,總計,小客車,6012
201911,臺北市,總計,小貨車,592
201911,臺北市,總計,特種車,59
201911,臺北市,總計,機車重型,4363
201911,臺北市,總計,機車輕型,4424
201912,臺北市,汽油,大客車,0
201912,臺北市,汽油,大貨車,0
201912,臺北市,汽油,小客車,5241
201912,臺北市,汽油,小貨車,389
201912,臺北市,汽油,特種車,13
201912,臺北市,汽油,機車重型,4586
201912,臺北市,汽油,機車輕型,1
201912,臺北市,汽油(油電),大客車,0
201912,臺北市,汽油(油電),大貨車,0
201912,臺北市,汽油(油電),小客車,543
201912,臺北市,汽油(油電),小貨車,0
201912,臺北市,汽油(油電),特種車,1
201912,臺北市,汽油(油電),機車重型,0
201912,臺北市,汽油(油電),機車輕型,0
201912,臺北市,汽油/LPG,大客車,0
201912,臺北市,汽油/LPG,大貨車,0
201912,臺北市,汽油/LPG,小客車,0
201912,臺北市,汽油/LPG,小貨車,0
201912,臺北市,汽油/LPG,特種車,0
201912,臺北市,汽油/LPG,機車重型,0
201912,臺北市,汽油/LPG,機車輕型,0
201912,臺北市,汽油/電能,大客車,0
201912,臺北市,汽油/電能,大貨車,0
201912,臺北市,汽油/電能,小客車,119
201912,臺北市,汽油/電能,小貨車,0
201912,臺北市,汽油/電能,特種車,0
201912,臺北市,汽油/電能,機車重型,0
201912,臺北市,汽油/電能,機車輕型,0
201912,臺北市,柴油,大客車,25
201912,臺北市,柴油,大貨車,55
201912,臺北市,柴油,小客車,294
201912,臺北市,柴油,小貨車,597
201912,臺北市,柴油,特種車,37
201912,臺北市,柴油,機車重型,0
201912,臺北市,柴油,機車輕型,0
201912,臺北市,柴油(油電),大客車,0
201912,臺北市,柴油(油電),大貨車,0
201912,臺北市,柴油(油電),小客車,1
201912,臺北市,柴油(油電),小貨車,0
201912,臺北市,柴油(油電),特種車,0
201912,臺北市,柴油(油電),機車重型,0
201912,臺北市,柴油(油電),機車輕型,0
201912,臺北市,柴油/電能,大客車,0
201912,臺北市,柴油/電能,大貨車,0
201912,臺北市,柴油/電能,小客車,2
201912,臺北市,柴油/電能,小貨車,0
201912,臺北市,柴油/電能,特種車,0
201912,臺北市,柴油/電能,機車重型,0
201912,臺北市,柴油/電能,機車輕型,0
201912,臺北市,液化石油氣,大客車,0
201912,臺北市,液化石油氣,大貨車,0
201912,臺北市,液化石油氣,小客車,0
201912,臺北市,液化石油氣,小貨車,0
201912,臺北市,液化石油氣,特種車,0
201912,臺北市,液化石油氣,機車重型,0
201912,臺北市,液化石油氣,機車輕型,0
201912,臺北市,電能,大客車,0
201912,臺北市,電能,大貨車,0
201912,臺北市,電能,小客車,400
201912,臺北市,電能,小貨車,0
201912,臺北市,電能,特種車,0
201912,臺北市,電能,機車重型,1550
201912,臺北市,電能,機車輕型,2376
201912,臺北市,電能(增程),大客車,0
201912,臺北市,電能(增程),大貨車,0
201912,臺北市,電能(增程),小客車,1
201912,臺北市,電能(增程),小貨車,0
201912,臺北市,電能(增程),特種車,0
201912,臺北市,電能(增程),機車重型,0
201912,臺北市,電能(增程),機車輕型,0
201912,臺北市,電能/汽油,大客車,0
201912,臺北市,電能/汽油,大貨車,0
201912,臺北市,電能/汽油,小客車,9
201912,臺北市,電能/汽油,小貨車,0
201912,臺北市,電能/汽油,特種車,0
201912,臺北市,電能/汽油,機車重型,0
201912,臺北市,電能/汽油,機車輕型,0
201912,臺北市,電能/柴油,大客車,0
201912,臺北市,電能/柴油,大貨車,0
201912,臺北市,電能/柴油,小客車,0
201912,臺北市,電能/柴油,小貨車,0
201912,臺北市,電能/柴油,特種車,0
201912,臺北市,電能/柴油,機車重型,0
201912,臺北市,電能/柴油,機車輕型,0
201912,臺北市,總計,大客車,25
201912,臺北市,總計,大貨車,55
201912,臺北市,總計,小客車,6610
201912,臺北市,總計,小貨車,986
201912,臺北市,總計,特種車,51
201912,臺北市,總計,機車重型,6136
201912,臺北市,總計,機車輕型,2377
202001,臺北市,汽油,大客車,0
202001,臺北市,汽油,大貨車,0
202001,臺北市,汽油,小客車,4977
202001,臺北市,汽油,小貨車,199
202001,臺北市,汽油,特種車,5
202001,臺北市,汽油,機車重型,3064
202001,臺北市,汽油,機車輕型,0
202001,臺北市,汽油(油電),大客車,0
202001,臺北市,汽油(油電),大貨車,0
202001,臺北市,汽油(油電),小客車,468
202001,臺北市,汽油(油電),小貨車,0
202001,臺北市,汽油(油電),特種車,0
202001,臺北市,汽油(油電),機車重型,0
202001,臺北市,汽油(油電),機車輕型,0
202001,臺北市,汽油/LPG,大客車,0
202001,臺北市,汽油/LPG,大貨車,0
202001,臺北市,汽油/LPG,小客車,0
202001,臺北市,汽油/LPG,小貨車,0
202001,臺北市,汽油/LPG,特種車,0
202001,臺北市,汽油/LPG,機車重型,0
202001,臺北市,汽油/LPG,機車輕型,0
202001,臺北市,汽油/電能,大客車,0
202001,臺北市,汽油/電能,大貨車,0
202001,臺北市,汽油/電能,小客車,70
202001,臺北市,汽油/電能,小貨車,0
202001,臺北市,汽油/電能,特種車,0
202001,臺北市,汽油/電能,機車重型,0
202001,臺北市,汽油/電能,機車輕型,0
202001,臺北市,柴油,大客車,27
202001,臺北市,柴油,大貨車,26
202001,臺北市,柴油,小客車,363
202001,臺北市,柴油,小貨車,232
202001,臺北市,柴油,特種車,12
202001,臺北市,柴油,機車重型,0
202001,臺北市,柴油,機車輕型,0
202001,臺北市,柴油(油電),大客車,0
202001,臺北市,柴油(油電),大貨車,0
202001,臺北市,柴油(油電),小客車,6
202001,臺北市,柴油(油電),小貨車,0
202001,臺北市,柴油(油電),特種車,0
202001,臺北市,柴油(油電),機車重型,0
202001,臺北市,柴油(油電),機車輕型,0
202001,臺北市,柴油/電能,大客車,0
202001,臺北市,柴油/電能,大貨車,0
202001,臺北市,柴油/電能,小客車,4
202001,臺北市,柴油/電能,小貨車,0
202001,臺北市,柴油/電能,特種車,0
202001,臺北市,柴油/電能,機車重型,0
202001,臺北市,柴油/電能,機車輕型,0
202001,臺北市,液化石油氣,大客車,0
202001,臺北市,液化石油氣,大貨車,0
202001,臺北市,液化石油氣,小客車,0
202001,臺北市,液化石油氣,小貨車,0
202001,臺北市,液化石油氣,特種車,0
202001,臺北市,液化石油氣,機車重型,0
202001,臺北市,液化石油氣,機車輕型,0
202001,臺北市,電能,大客車,6
202001,臺北市,電能,大貨車,0
202001,臺北市,電能,小客車,55
202001,臺北市,電能,小貨車,0
202001,臺北市,電能,特種車,0
202001,臺北市,電能,機車重型,221
202001,臺北市,電能,機車輕型,49
202001,臺北市,電能(增程),大客車,0
202001,臺北市,電能(增程),大貨車,0
202001,臺北市,電能(增程),小客車,0
202001,臺北市,電能(增程),小貨車,0
202001,臺北市,電能(增程),特種車,0
202001,臺北市,電能(增程),機車重型,0
202001,臺北市,電能(增程),機車輕型,0
202001,臺北市,電能/汽油,大客車,0
202001,臺北市,電能/汽油,大貨車,0
202001,臺北市,電能/汽油,小客車,5
202001,臺北市,電能/汽油,小貨車,0
202001,臺北市,電能/汽油,特種車,0
202001,臺北市,電能/汽油,機車重型,0
202001,臺北市,電能/汽油,機車輕型,0
202001,臺北市,電能/柴油,大客車,0
202001,臺北市,電能/柴油,大貨車,0
202001,臺北市,電能/柴油,小客車,0
202001,臺北市,電能/柴油,小貨車,0
202001,臺北市,電能/柴油,特種車,0
202001,臺北市,電能/柴油,機車重型,0
202001,臺北市,電能/柴油,機車輕型,0
202001,臺北市,總計,大客車,33
202001,臺北市,總計,大貨車,26
202001,臺北市,總計,小客車,5948
202001,臺北市,總計,小貨車,431
202001,臺北市,總計,特種車,17
202001,臺北市,總計,機車重型,3285
202001,臺北市,總計,機車輕型,49
202002,臺北市,汽油,大客車,0
202002,臺北市,汽油,大貨車,0
202002,臺北市,汽油,小客車,3052
202002,臺北市,汽油,小貨車,291
202002,臺北市,汽油,特種車,10
202002,臺北市,汽油,機車重型,3446
202002,臺北市,汽油,機車輕型,0
202002,臺北市,汽油(油電),大客車,0
202002,臺北市,汽油(油電),大貨車,0
202002,臺北市,汽油(油電),小客車,378
202002,臺北市,汽油(油電),小貨車,0
202002,臺北市,汽油(油電),特種車,0
202002,臺北市,汽油(油電),機車重型,0
202002,臺北市,汽油(油電),機車輕型,0
202002,臺北市,汽油/LPG,大客車,0
202002,臺北市,汽油/LPG,大貨車,0
202002,臺北市,汽油/LPG,小客車,0
202002,臺北市,汽油/LPG,小貨車,0
202002,臺北市,汽油/LPG,特種車,0
202002,臺北市,汽油/LPG,機車重型,0
202002,臺北市,汽油/LPG,機車輕型,0
202002,臺北市,汽油/電能,大客車,0
202002,臺北市,汽油/電能,大貨車,0
202002,臺北市,汽油/電能,小客車,57
202002,臺北市,汽油/電能,小貨車,0
202002,臺北市,汽油/電能,特種車,0
202002,臺北市,汽油/電能,機車重型,0
202002,臺北市,汽油/電能,機車輕型,0
202002,臺北市,柴油,大客車,19
202002,臺北市,柴油,大貨車,46
202002,臺北市,柴油,小客車,124
202002,臺北市,柴油,小貨車,338
202002,臺北市,柴油,特種車,12
202002,臺北市,柴油,機車重型,0
202002,臺北市,柴油,機車輕型,0
202002,臺北市,柴油(油電),大客車,0
202002,臺北市,柴油(油電),大貨車,1
202002,臺北市,柴油(油電),小客車,1
202002,臺北市,柴油(油電),小貨車,0
202002,臺北市,柴油(油電),特種車,0
202002,臺北市,柴油(油電),機車重型,0
202002,臺北市,柴油(油電),機車輕型,0
202002,臺北市,柴油/電能,大客車,0
202002,臺北市,柴油/電能,大貨車,0
202002,臺北市,柴油/電能,小客車,4
202002,臺北市,柴油/電能,小貨車,0
202002,臺北市,柴油/電能,特種車,0
202002,臺北市,柴油/電能,機車重型,0
202002,臺北市,柴油/電能,機車輕型,0
202002,臺北市,液化石油氣,大客車,0
202002,臺北市,液化石油氣,大貨車,0
